user_id,last_date,active_days,total_revenue,recency_days,frequency,monetary,r_quintile,f_quintile,m_quintile,RFM_score,RFM_numeric,segment
user_560,2025-06-27,20,0.0,4,20,0.0,3,2,2,322,322,Loyal
user_561,2025-06-28,21,10.98,3,21,10.98,4,2,5,425,425,Potential
user_562,2025-06-15,37,0.0,16,37,0.0,1,5,2,152,152,Champions
user_563,2025-06-07,26,0.99,24,26,0.99,1,3,3,133,133,Champions
user_564,2025-05-28,33,0.99,34,33,0.99,1,5,3,153,153,Champions
user_565,2025-06-30,31,4.970000000000001,1,31,4.970000000000001,5,5,5,555,555,At Risk
user_566,2025-06-27,22,0.0,4,22,0.0,3,3,2,332,332,Loyal
user_567,2025-06-29,35,0.0,2,35,0.0,4,5,2,452,452,Potential
user_568,2025-06-29,26,0.0,2,26,0.0,4,3,2,432,432,Potential
user_569,2025-06-28,9,0.0,3,9,0.0,4,1,2,412,412,Potential
user_57,2025-05-09,31,1.98,53,31,1.98,1,5,4,154,154,Champions
user_570,2025-06-15,33,21.97,16,33,21.97,1,5,5,155,155,Champions
user_571,2025-06-26,25,19.99,5,25,19.99,3,3,5,335,335,Loyal
user_572,2025-06-27,14,0.99,4,14,0.99,3,2,3,323,323,Loyal
user_573,2025-06-22,35,0.0,9,35,0.0,2,5,2,252,252,Loyal
user_574,2025-06-10,20,0.99,21,20,0.99,1,2,3,123,123,Champions
user_575,2025-06-28,8,0.0,3,8,0.0,4,1,2,412,412,Potential
user_576,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_577,2025-06-09,42,0.99,22,42,0.99,1,5,3,153,153,Champions
user_578,2025-06-28,7,0.0,3,7,0.0,4,1,2,412,412,Potential
user_579,2025-06-25,23,0.0,6,23,0.0,3,3,2,332,332,Loyal
user_58,2025-06-09,28,6.970000000000001,22,28,6.970000000000001,1,4,5,145,145,Champions
user_580,2025-06-07,28,19.99,24,28,19.99,1,4,5,145,145,Champions
user_581,2025-06-27,21,0.0,4,21,0.0,3,2,2,322,322,Loyal
user_582,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_583,2025-06-30,34,0.0,1,34,0.0,5,5,2,552,552,At Risk
user_584,2025-06-17,27,0.0,14,27,0.0,2,4,2,242,242,Loyal
user_585,2025-06-26,25,29.979999999999997,5,25,29.979999999999997,3,3,5,335,335,Loyal
user_586,2025-06-16,27,0.99,15,27,0.99,1,4,3,143,143,Champions
user_587,2025-06-22,33,0.0,9,33,0.0,2,5,2,252,252,Loyal
user_588,2025-06-13,30,2.99,18,30,2.99,1,4,4,144,144,Champions
user_589,2025-06-30,31,0.99,1,31,0.99,5,5,3,553,553,At Risk
user_59,2025-06-29,34,1.98,2,34,1.98,4,5,4,454,454,Potential
user_590,2025-06-15,37,3.9800000000000004,16,37,3.9800000000000004,1,5,5,155,155,Champions
user_591,2025-06-25,36,0.99,6,36,0.99,3,5,3,353,353,Potential
user_592,2025-06-24,19,0.0,7,19,0.0,2,2,2,222,222,Champions
user_593,2025-05-28,32,0.99,34,32,0.99,1,5,3,153,153,Champions
user_594,2025-06-04,28,0.99,27,28,0.99,1,4,3,143,143,Champions
user_595,2025-06-30,6,0.0,1,6,0.0,5,1,2,512,512,At Risk
user_596,2025-06-28,35,22.959999999999997,3,35,22.959999999999997,4,5,5,455,455,At Risk
user_597,2025-06-25,19,0.0,6,19,0.0,3,2,2,322,322,Loyal
user_598,2025-06-15,29,0.99,16,29,0.99,1,4,4,144,144,Champions
user_599,2025-06-02,33,0.0,29,33,0.0,1,5,2,152,152,Champions
user_6,2025-06-20,28,20.979999999999997,11,28,20.979999999999997,2,4,5,245,245,Loyal
user_60,2025-06-10,26,2.99,21,26,2.99,1,3,4,134,134,Champions
user_600,2025-05-27,29,0.0,35,29,0.0,1,4,2,142,142,Champions
user_601,2025-06-21,36,0.99,10,36,0.99,2,5,4,254,254,Loyal
user_602,2025-06-29,31,0.99,2,31,0.99,4,5,4,454,454,Potential
user_603,2025-06-18,33,11.97,13,33,11.97,2,5,5,255,255,Loyal
user_604,2025-06-19,34,11.97,12,34,11.97,2,5,5,255,255,Loyal
user_605,2025-06-07,34,1.98,24,34,1.98,1,5,4,154,154,Champions
user_606,2025-06-29,36,3.9800000000000004,2,36,3.9800000000000004,4,5,5,455,455,At Risk
user_607,2025-06-26,28,25.97,5,28,25.97,3,4,5,345,345,Potential
user_608,2025-06-27,27,2.99,4,27,2.99,3,4,4,344,344,Potential
user_609,2025-06-22,23,0.0,9,23,0.0,2,3,2,232,232,Champions
user_61,2025-06-25,25,0.0,6,25,0.0,3,3,2,332,332,Loyal
user_610,2025-06-29,17,0.99,2,17,0.99,4,2,4,424,424,Potential
user_611,2025-06-09,29,0.0,22,29,0.0,1,4,2,142,142,Champions
user_612,2025-06-20,11,0.0,11,11,0.0,2,1,2,212,212,Champions
user_613,2025-06-21,19,5.98,10,19,5.98,2,2,5,225,225,Champions
user_614,2025-05-19,29,0.99,43,29,0.99,1,4,4,144,144,Champions
user_615,2025-06-25,9,0.0,6,9,0.0,3,1,2,312,312,Loyal
user_616,2025-06-30,9,0.0,1,9,0.0,5,1,2,512,512,At Risk
user_617,2025-05-25,39,1.98,37,39,1.98,1,5,4,154,154,Champions
user_618,2025-06-23,20,2.99,8,20,2.99,2,2,4,224,224,Champions
user_619,2025-06-30,15,0.0,1,15,0.0,5,2,2,522,522,At Risk
user_62,2025-06-28,30,0.99,3,30,0.99,4,4,4,444,444,Potential
user_620,2025-06-26,20,0.99,5,20,0.99,3,2,4,324,324,Loyal
user_621,2025-06-07,31,13.97,24,31,13.97,1,5,5,155,155,Champions
user_622,2025-06-13,42,1.98,18,42,1.98,1,5,4,154,154,Champions
user_623,2025-06-20,35,9.99,11,35,9.99,2,5,5,255,255,Loyal
user_624,2025-06-13,32,2.99,18,32,2.99,1,5,4,154,154,Champions
user_625,2025-06-29,24,0.0,2,24,0.0,4,3,2,432,432,Potential
user_626,2025-06-25,28,0.0,6,28,0.0,3,4,2,342,342,Loyal
user_627,2025-06-23,23,2.9699999999999998,8,23,2.9699999999999998,2,3,4,234,234,Loyal
user_628,2025-06-30,17,0.99,1,17,0.99,5,2,4,524,524,At Risk
user_629,2025-05-29,29,2.99,33,29,2.99,1,4,4,144,144,Champions
user_63,2025-06-26,9,19.99,5,9,19.99,3,1,5,315,315,Loyal
user_630,2025-06-27,27,0.99,4,27,0.99,3,4,4,344,344,Potential
user_631,2025-06-26,22,0.0,5,22,0.0,3,3,2,332,332,Loyal
user_632,2025-06-27,6,0.99,4,6,0.99,3,1,4,314,314,Loyal
user_633,2025-06-28,27,2.99,3,27,2.99,4,4,4,444,444,Potential
user_634,2025-06-23,27,0.99,8,27,0.99,2,4,4,244,244,Loyal
user_635,2025-06-18,41,0.0,13,41,0.0,2,5,2,252,252,Loyal
user_636,2025-06-25,28,9.99,6,28,9.99,3,4,5,345,345,Potential
user_637,2025-06-29,26,0.0,2,26,0.0,4,3,2,432,432,Potential
user_638,2025-06-22,29,25.95,9,29,25.95,2,4,5,245,245,Loyal
user_639,2025-06-11,22,3.9800000000000004,20,22,3.9800000000000004,1,3,5,135,135,Champions
user_64,2025-06-06,25,0.0,25,25,0.0,1,3,2,132,132,Champions
user_640,2025-06-29,33,19.99,2,33,19.99,4,5,5,455,455,At Risk
user_641,2025-06-27,32,2.99,4,32,2.99,3,5,4,354,354,Potential
user_642,2025-06-28,29,3.9800000000000004,3,29,3.9800000000000004,4,4,5,445,445,Potential
user_643,2025-06-27,28,3.9800000000000004,4,28,3.9800000000000004,3,4,5,345,345,Potential
user_644,2025-06-27,28,0.99,4,28,0.99,3,4,4,344,344,Potential
user_645,2025-06-17,26,0.0,14,26,0.0,2,3,2,232,232,Champions
user_646,2025-06-25,10,0.99,6,10,0.99,3,1,4,314,314,Loyal
user_647,2025-06-27,23,1.98,4,23,1.98,3,3,4,334,334,Loyal
user_648,2025-06-24,21,0.0,7,21,0.0,2,2,2,222,222,Champions
user_649,2025-06-27,16,0.99,4,16,0.99,3,2,4,324,324,Loyal
user_65,2025-06-14,23,0.0,17,23,0.0,1,3,2,132,132,Champions
user_650,2025-06-16,19,0.0,15,19,0.0,1,2,2,122,122,Champions
user_651,2025-06-06,29,2.99,25,29,2.99,1,4,4,144,144,Champions
user_652,2025-06-27,24,0.99,4,24,0.99,3,3,4,334,334,Loyal
user_653,2025-06-22,18,0.99,9,18,0.99,2,2,4,224,224,Champions
user_654,2025-06-30,22,0.0,1,22,0.0,5,3,2,532,532,At Risk
user_655,2025-06-24,27,3.9800000000000004,7,27,3.9800000000000004,2,4,5,245,245,Loyal
user_656,2025-06-24,40,6.970000000000001,7,40,6.970000000000001,2,5,5,255,255,Loyal
user_657,2025-06-07,29,0.99,24,29,0.99,1,4,4,144,144,Champions
user_658,2025-06-26,28,1.98,5,28,1.98,3,4,4,344,344,Potential
user_659,2025-06-21,15,0.99,10,15,0.99,2,2,4,224,224,Champions
user_66,2025-06-26,28,0.0,5,28,0.0,3,4,2,342,342,Loyal
user_660,2025-06-21,29,0.99,10,29,0.99,2,4,4,244,244,Loyal
user_661,2025-06-17,30,10.98,14,30,10.98,2,4,5,245,245,Loyal
user_662,2025-06-29,1,0.0,2,1,0.0,4,1,2,412,412,Potential
user_663,2025-06-30,21,0.0,1,21,0.0,5,2,2,522,522,At Risk
user_664,2025-06-25,31,0.99,6,31,0.99,3,5,4,354,354,Potential
user_665,2025-06-21,28,3.9800000000000004,10,28,3.9800000000000004,2,4,5,245,245,Loyal
user_666,2025-06-23,31,0.99,8,31,0.99,2,5,4,254,254,Loyal
user_667,2025-06-12,28,0.99,19,28,0.99,1,4,4,144,144,Champions
user_668,2025-06-27,26,0.0,4,26,0.0,3,3,2,332,332,Loyal
user_669,2025-06-16,29,0.99,15,29,0.99,1,4,4,144,144,Champions
user_67,2025-06-17,20,0.99,14,20,0.99,2,2,4,224,224,Champions
user_670,2025-06-28,29,0.99,3,29,0.99,4,4,4,444,444,Potential
user_671,2025-06-26,29,0.99,5,29,0.99,3,4,4,344,344,Potential
user_672,2025-06-29,7,0.0,2,7,0.0,4,1,2,412,412,Potential
user_673,2025-05-21,28,0.0,41,28,0.0,1,4,2,142,142,Champions
user_674,2025-06-25,28,0.0,6,28,0.0,3,4,2,342,342,Loyal
user_675,2025-06-30,26,0.99,1,26,0.99,5,3,4,534,534,At Risk
user_676,2025-06-26,1,0.0,5,1,0.0,3,1,2,312,312,Loyal
user_677,2025-06-22,28,0.0,9,28,0.0,2,4,2,242,242,Loyal
user_678,2025-06-10,22,0.0,21,22,0.0,1,3,2,132,132,Champions
user_679,2025-06-27,2,0.0,4,2,0.0,3,1,2,312,312,Loyal
user_68,2025-06-23,15,0.99,8,15,0.99,2,2,4,224,224,Champions
user_680,2025-06-30,13,2.99,1,13,2.99,5,1,4,514,514,At Risk
user_681,2025-06-18,8,2.99,13,8,2.99,2,1,4,214,214,Champions
user_682,2025-06-27,35,19.99,4,35,19.99,3,5,5,355,355,Potential
user_683,2025-06-30,25,9.99,1,25,9.99,5,3,5,535,535,At Risk
user_684,2025-06-28,20,1.98,3,20,1.98,4,2,4,424,424,Potential
user_685,2025-06-26,5,0.0,5,5,0.0,3,1,2,312,312,Loyal
user_686,2025-06-27,28,0.0,4,28,0.0,3,4,2,342,342,Loyal
user_687,2025-06-25,23,0.99,6,23,0.99,3,3,4,334,334,Loyal
user_688,2025-06-03,24,2.9699999999999998,28,24,2.9699999999999998,1,3,4,134,134,Champions
user_689,2025-06-22,8,0.0,9,8,0.0,2,1,2,212,212,Champions
user_69,2025-06-07,34,2.9699999999999998,24,34,2.9699999999999998,1,5,4,154,154,Champions
user_690,2025-06-23,30,1.98,8,30,1.98,2,4,4,244,244,Loyal
user_691,2025-06-08,29,10.98,23,29,10.98,1,4,5,145,145,Champions
user_692,2025-06-15,31,0.99,16,31,0.99,1,5,4,154,154,Champions
user_693,2025-06-26,31,0.0,5,31,0.0,3,5,2,352,352,Potential
user_694,2025-05-29,25,10.98,33,25,10.98,1,3,5,135,135,Champions
user_695,2025-06-09,33,2.99,22,33,2.99,1,5,4,154,154,Champions
user_696,2025-06-15,18,0.0,16,18,0.0,1,2,2,122,122,Champions
user_697,2025-06-24,38,1.98,7,38,1.98,2,5,4,254,254,Loyal
user_698,2025-06-23,22,0.99,8,22,0.99,2,3,4,234,234,Loyal
user_699,2025-06-25,32,0.99,6,32,0.99,3,5,4,354,354,Potential
user_7,2025-05-20,24,0.99,42,24,0.99,1,3,4,134,134,Champions
user_70,2025-06-30,3,0.0,1,3,0.0,5,1,2,512,512,At Risk
user_700,2025-06-30,23,2.99,1,23,2.99,5,3,4,534,534,At Risk
user_701,2025-06-30,23,2.99,1,23,2.99,5,3,4,534,534,At Risk
user_702,2025-06-21,34,0.0,10,34,0.0,2,5,2,252,252,Loyal
user_703,2025-06-30,31,1.98,1,31,1.98,5,5,4,554,554,At Risk
user_704,2025-05-22,30,0.0,40,30,0.0,1,4,2,142,142,Champions
user_705,2025-06-01,30,0.0,30,30,0.0,1,4,2,142,142,Champions
user_707,2025-06-18,31,10.98,13,31,10.98,2,5,5,255,255,Loyal
user_708,2025-06-29,15,0.0,2,15,0.0,4,2,2,422,422,Potential
user_709,2025-06-17,31,0.0,14,31,0.0,2,5,2,252,252,Loyal
user_71,2025-06-30,13,1.98,1,13,1.98,5,1,4,514,514,At Risk
user_710,2025-06-30,18,0.0,1,18,0.0,5,2,2,522,522,At Risk
user_711,2025-06-30,23,2.99,1,23,2.99,5,3,4,534,534,At Risk
user_712,2025-06-20,25,2.99,11,25,2.99,2,3,4,234,234,Loyal
user_713,2025-06-29,19,2.99,2,19,2.99,4,2,4,424,424,Potential
user_714,2025-06-29,34,2.9699999999999998,2,34,2.9699999999999998,4,5,4,454,454,Potential
user_715,2025-06-27,33,2.99,4,33,2.99,3,5,4,354,354,Potential
user_716,2025-06-28,10,0.0,3,10,0.0,4,1,2,412,412,Potential
user_717,2025-06-24,8,0.0,7,8,0.0,2,1,2,212,212,Champions
user_718,2025-06-29,4,0.0,2,4,0.0,4,1,2,412,412,Potential
user_719,2025-06-08,24,10.98,23,24,10.98,1,3,5,135,135,Champions
user_72,2025-06-28,32,0.0,3,32,0.0,4,5,2,452,452,Potential
user_720,2025-06-26,16,10.98,5,16,10.98,3,2,5,325,325,Loyal
user_721,2025-06-25,2,0.0,6,2,0.0,3,1,2,312,312,Loyal
user_722,2025-06-03,28,1.98,28,28,1.98,1,4,4,144,144,Champions
user_723,2025-06-14,35,0.99,17,35,0.99,1,5,4,154,154,Champions
user_724,2025-06-30,22,2.99,1,22,2.99,5,3,4,534,534,At Risk
user_725,2025-06-29,22,0.0,2,22,0.0,4,3,2,432,432,Potential
user_726,2025-06-18,13,3.9800000000000004,13,13,3.9800000000000004,2,1,5,215,215,Champions
user_727,2025-06-20,35,3.96,11,35,3.96,2,5,4,254,254,Loyal
user_728,2025-06-25,10,0.0,6,10,0.0,3,1,2,312,312,Loyal
user_729,2025-06-30,33,14.96,1,33,14.96,5,5,5,555,555,At Risk
user_73,2025-05-18,32,0.0,44,32,0.0,1,5,2,152,152,Champions
user_730,2025-06-07,29,0.99,24,29,0.99,1,4,4,144,144,Champions
user_731,2025-06-29,35,0.0,2,35,0.0,4,5,2,452,452,Potential
user_732,2025-06-29,15,0.0,2,15,0.0,4,2,2,422,422,Potential
user_733,2025-06-28,23,0.99,3,23,0.99,4,3,4,434,434,Potential
user_734,2025-06-27,33,9.99,4,33,9.99,3,5,5,355,355,Potential
user_735,2025-06-29,29,3.9800000000000004,2,29,3.9800000000000004,4,4,5,445,445,Potential
user_736,2025-06-22,7,0.0,9,7,0.0,2,1,2,212,212,Champions
user_737,2025-06-22,31,40.97,9,31,40.97,2,5,5,255,255,Loyal
user_738,2025-06-30,16,0.0,1,16,0.0,5,2,2,522,522,At Risk
user_739,2025-06-19,32,0.99,12,32,0.99,2,5,4,254,254,Loyal
user_74,2025-06-30,16,1.98,1,16,1.98,5,2,4,524,524,At Risk
user_740,2025-06-17,29,0.99,14,29,0.99,2,4,4,244,244,Loyal
user_741,2025-06-29,40,22.959999999999997,2,40,22.959999999999997,4,5,5,455,455,At Risk
user_742,2025-06-28,31,0.99,3,31,0.99,4,5,4,454,454,Potential
user_743,2025-06-29,8,0.0,2,8,0.0,4,1,2,412,412,Potential
user_744,2025-06-29,23,3.9800000000000004,2,23,3.9800000000000004,4,3,5,435,435,Potential
user_745,2025-06-25,32,0.99,6,32,0.99,3,5,4,354,354,Potential
user_746,2025-06-25,4,0.0,6,4,0.0,3,1,2,312,312,Loyal
user_747,2025-06-23,24,0.99,8,24,0.99,2,3,4,234,234,Loyal
user_748,2025-06-25,26,0.0,6,26,0.0,3,3,2,332,332,Loyal
user_749,2025-06-27,4,0.0,4,4,0.0,3,1,2,312,312,Loyal
user_75,2025-06-26,15,0.0,5,15,0.0,3,2,2,322,322,Loyal
user_750,2025-06-26,15,0.0,5,15,0.0,3,2,2,322,322,Loyal
user_751,2025-05-19,31,0.0,43,31,0.0,1,5,2,152,152,Champions
user_752,2025-06-30,4,0.0,1,4,0.0,5,1,2,512,512,At Risk
user_753,2025-06-27,28,0.0,4,28,0.0,3,4,2,342,342,Loyal
user_754,2025-06-21,31,0.0,10,31,0.0,2,5,2,252,252,Loyal
user_755,2025-06-12,15,0.0,19,15,0.0,1,2,2,122,122,Champions
user_756,2025-06-24,12,0.0,7,12,0.0,2,1,3,213,213,Champions
user_757,2025-06-27,27,3.9800000000000004,4,27,3.9800000000000004,3,4,5,345,345,Potential
user_758,2025-06-26,24,0.0,5,24,0.0,3,3,3,333,333,Loyal
user_759,2025-06-27,9,0.0,4,9,0.0,3,1,3,313,313,Loyal
user_76,2025-06-28,18,0.0,3,18,0.0,4,2,3,423,423,Potential
user_760,2025-06-29,10,0.0,2,10,0.0,4,1,3,413,413,Potential
user_761,2025-06-14,35,4.970000000000001,17,35,4.970000000000001,1,5,5,155,155,Champions
user_762,2025-06-18,32,1.98,13,32,1.98,2,5,4,254,254,Loyal
user_763,2025-06-24,26,0.0,7,26,0.0,2,3,3,233,233,Loyal
user_764,2025-06-22,13,0.0,9,13,0.0,2,1,3,213,213,Champions
user_765,2025-05-03,21,1.98,59,21,1.98,1,2,4,124,124,Champions
user_766,2025-06-29,18,15.97,2,18,15.97,4,2,5,425,425,Potential
user_767,2025-06-23,13,0.99,8,13,0.99,2,1,4,214,214,Champions
user_768,2025-06-24,6,0.0,7,6,0.0,2,1,3,213,213,Champions
user_769,2025-06-15,23,0.0,16,23,0.0,1,3,3,133,133,Champions
user_77,2025-06-20,21,1.98,11,21,1.98,2,2,4,224,224,Champions
user_770,2025-06-25,13,0.99,6,13,0.99,3,1,4,314,314,Loyal
user_771,2025-06-14,29,0.0,17,29,0.0,1,4,3,143,143,Champions
user_772,2025-06-30,10,2.99,1,10,2.99,5,1,4,514,514,At Risk
user_773,2025-06-30,29,0.0,1,29,0.0,5,4,3,543,543,At Risk
user_774,2025-06-25,28,1.98,6,28,1.98,3,4,4,344,344,Potential
user_775,2025-06-30,18,0.0,1,18,0.0,5,2,3,523,523,At Risk
user_776,2025-05-29,33,2.99,33,33,2.99,1,5,4,154,154,Champions
user_777,2025-06-26,39,0.99,5,39,0.99,3,5,4,354,354,Potential
user_778,2025-06-23,13,0.0,8,13,0.0,2,1,3,213,213,Champions
user_779,2025-06-24,17,20.979999999999997,7,17,20.979999999999997,2,2,5,225,225,Champions
user_78,2025-06-24,33,3.9800000000000004,7,33,3.9800000000000004,2,5,5,255,255,Loyal
user_780,2025-06-28,17,0.99,3,17,0.99,4,2,4,424,424,Potential
user_781,2025-06-26,14,0.0,5,14,0.0,3,2,3,323,323,Loyal
user_782,2025-06-25,21,5.96,6,21,5.96,3,2,5,325,325,Loyal
user_783,2025-06-22,38,1.98,9,38,1.98,2,5,4,254,254,Loyal
user_784,2025-06-29,26,0.99,2,26,0.99,4,3,4,434,434,Potential
user_785,2025-06-11,41,3.9800000000000004,20,41,3.9800000000000004,1,5,5,155,155,Champions
user_786,2025-06-23,8,19.99,8,8,19.99,2,1,5,215,215,Champions
user_787,2025-06-30,16,0.99,1,16,0.99,5,2,4,524,524,At Risk
user_788,2025-06-01,16,2.99,30,16,2.99,1,2,4,124,124,Champions
user_789,2025-06-22,25,2.99,9,25,2.99,2,3,4,234,234,Loyal
user_79,2025-06-10,26,0.99,21,26,0.99,1,3,4,134,134,Champions
user_790,2025-06-30,5,0.0,1,5,0.0,5,1,3,513,513,At Risk
user_791,2025-06-21,36,8.97,10,36,8.97,2,5,5,255,255,Loyal
user_792,2025-06-29,21,0.99,2,21,0.99,4,2,4,424,424,Potential
user_793,2025-06-30,25,0.0,1,25,0.0,5,3,3,533,533,At Risk
user_794,2025-06-22,29,0.0,9,29,0.0,2,4,3,243,243,Loyal
user_795,2025-05-18,38,2.99,44,38,2.99,1,5,4,154,154,Champions
user_796,2025-06-29,10,0.0,2,10,0.0,4,1,3,413,413,Potential
user_797,2025-06-28,4,0.0,3,4,0.0,4,1,3,413,413,Potential
user_798,2025-06-27,22,0.0,4,22,0.0,3,3,3,333,333,Loyal
user_799,2025-06-27,22,3.9800000000000004,4,22,3.9800000000000004,3,3,5,335,335,Loyal
user_8,2025-06-25,7,0.0,6,7,0.0,3,1,3,313,313,Loyal
user_80,2025-06-20,31,1.98,11,31,1.98,2,5,4,254,254,Loyal
user_800,2025-06-25,4,0.0,6,4,0.0,3,1,3,313,313,Loyal
user_801,2025-06-25,17,0.0,6,17,0.0,3,2,3,323,323,Loyal
user_802,2025-06-24,29,1.98,7,29,1.98,2,4,4,244,244,Loyal
user_803,2025-06-17,21,2.99,14,21,2.99,2,2,4,224,224,Champions
user_804,2025-06-20,21,0.0,11,21,0.0,2,2,3,223,223,Champions
user_805,2025-06-14,22,3.9800000000000004,17,22,3.9800000000000004,1,3,5,135,135,Champions
user_806,2025-06-29,15,0.0,2,15,0.0,4,2,3,423,423,Potential
user_807,2025-06-28,5,0.0,3,5,0.0,4,1,3,413,413,Potential
user_808,2025-06-30,8,0.0,1,8,0.0,5,1,3,513,513,At Risk
user_809,2025-06-04,24,33.96,27,24,33.96,1,3,5,135,135,Champions
user_81,2025-06-29,6,2.99,2,6,2.99,4,1,4,414,414,Potential
user_810,2025-06-04,38,0.99,27,38,0.99,1,5,4,154,154,Champions
user_811,2025-06-30,2,0.0,1,2,0.0,5,1,3,513,513,At Risk
user_812,2025-06-27,11,0.0,4,11,0.0,3,1,3,313,313,Loyal
user_813,2025-06-23,30,0.99,8,30,0.99,2,4,4,244,244,Loyal
user_814,2025-06-27,5,2.99,4,5,2.99,3,1,4,314,314,Loyal
user_815,2025-06-27,12,2.99,4,12,2.99,3,1,4,314,314,Loyal
user_816,2025-06-26,26,9.99,5,26,9.99,3,3,5,335,335,Loyal
user_817,2025-06-19,24,12.98,12,24,12.98,2,3,5,235,235,Loyal
user_818,2025-06-13,30,3.9800000000000004,18,30,3.9800000000000004,1,4,5,145,145,Champions
user_819,2025-06-07,24,0.0,24,24,0.0,1,3,3,133,133,Champions
user_82,2025-06-28,23,0.0,3,23,0.0,4,3,3,433,433,Potential
user_820,2025-06-27,27,0.99,4,27,0.99,3,4,4,344,344,Potential
user_821,2025-06-27,10,0.99,4,10,0.99,3,1,4,314,314,Loyal
user_822,2025-06-26,37,22.950000000000003,5,37,22.950000000000003,3,5,5,355,355,Potential
user_823,2025-06-27,28,2.99,4,28,2.99,3,4,4,344,344,Potential
user_824,2025-06-21,29,0.99,10,29,0.99,2,4,4,244,244,Loyal
user_825,2025-06-24,25,10.98,7,25,10.98,2,3,5,235,235,Loyal
user_826,2025-06-26,8,0.0,5,8,0.0,3,1,3,313,313,Loyal
user_827,2025-06-29,26,0.0,2,26,0.0,4,4,3,443,443,Potential
user_828,2025-06-28,35,7.960000000000001,3,35,7.960000000000001,4,5,5,455,455,At Risk
user_829,2025-06-24,20,0.99,7,20,0.99,2,2,4,224,224,Champions
user_83,2025-06-15,23,0.0,16,23,0.0,1,3,3,133,133,Champions
user_830,2025-06-28,31,0.0,3,31,0.0,4,5,3,453,453,Potential
user_831,2025-06-18,25,1.98,13,25,1.98,2,3,4,234,234,Loyal
user_832,2025-06-28,40,0.0,3,40,0.0,4,5,3,453,453,Potential
user_833,2025-06-21,31,22.97,10,31,22.97,2,5,5,255,255,Loyal
user_834,2025-06-11,30,0.99,20,30,0.99,1,4,4,144,144,Champions
user_835,2025-06-20,27,16.96,11,27,16.96,2,4,5,245,245,Loyal
user_836,2025-06-20,24,0.99,11,24,0.99,2,3,4,234,234,Loyal
user_837,2025-06-30,7,0.0,1,7,0.0,5,1,3,513,513,At Risk
user_838,2025-06-23,36,9.99,8,36,9.99,2,5,5,255,255,Loyal
user_839,2025-06-22,25,0.0,9,25,0.0,2,3,3,233,233,Loyal
user_84,2025-06-22,29,0.99,9,29,0.99,2,4,4,244,244,Loyal
user_840,2025-06-28,18,0.0,3,18,0.0,4,2,3,423,423,Potential
user_841,2025-05-17,22,0.99,45,22,0.99,1,3,4,134,134,Champions
user_842,2025-06-26,17,6.970000000000001,5,17,6.970000000000001,3,2,5,325,325,Loyal
user_843,2025-06-20,32,4.95,11,32,4.95,2,5,5,255,255,Loyal
user_844,2025-06-27,3,0.0,4,3,0.0,3,1,3,313,313,Loyal
user_845,2025-05-23,27,19.99,39,27,19.99,1,4,5,145,145,Champions
user_846,2025-06-13,24,0.0,18,24,0.0,1,3,3,133,133,Champions
user_847,2025-05-23,37,0.99,39,37,0.99,1,5,4,154,154,Champions
user_849,2025-06-29,19,0.0,2,19,0.0,4,2,3,423,423,Potential
user_85,2025-06-20,30,0.0,11,30,0.0,2,4,3,243,243,Loyal
user_850,2025-06-29,26,0.0,2,26,0.0,4,4,3,443,443,Potential
user_851,2025-06-04,38,22.979999999999997,27,38,22.979999999999997,1,5,5,155,155,Champions
user_852,2025-06-30,16,0.0,1,16,0.0,5,2,3,523,523,At Risk
user_853,2025-06-26,31,4.970000000000001,5,31,4.970000000000001,3,5,5,355,355,Potential
user_854,2025-06-29,8,0.0,2,8,0.0,4,1,3,413,413,Potential
user_855,2025-06-19,26,0.99,12,26,0.99,2,4,4,244,244,Loyal
user_856,2025-06-07,25,1.98,24,25,1.98,1,3,4,134,134,Champions
user_857,2025-05-24,31,2.99,38,31,2.99,1,5,4,154,154,Champions
user_858,2025-06-23,31,0.99,8,31,0.99,2,5,4,254,254,Loyal
user_859,2025-06-28,27,2.99,3,27,2.99,4,4,4,444,444,Potential
user_86,2025-06-20,32,0.0,11,32,0.0,2,5,3,253,253,Loyal
user_860,2025-06-30,31,2.9699999999999998,1,31,2.9699999999999998,5,5,4,554,554,At Risk
user_861,2025-06-30,19,0.0,1,19,0.0,5,2,3,523,523,At Risk
user_862,2025-06-29,22,0.0,2,22,0.0,4,3,3,433,433,Potential
user_863,2025-06-30,33,30.97,1,33,30.97,5,5,5,555,555,At Risk
user_864,2025-06-28,25,10.98,3,25,10.98,4,3,5,435,435,Potential
user_865,2025-06-22,30,2.99,9,30,2.99,2,4,4,244,244,Loyal
user_866,2025-06-30,19,0.0,1,19,0.0,5,2,3,523,523,At Risk
user_867,2025-06-05,21,5.98,26,21,5.98,1,2,5,125,125,Champions
user_868,2025-05-24,28,9.99,38,28,9.99,1,4,5,145,145,Champions
user_869,2025-06-27,8,0.0,4,8,0.0,3,1,3,313,313,Loyal
user_87,2025-06-30,17,2.99,1,17,2.99,5,2,4,524,524,At Risk
user_870,2025-06-30,4,0.99,1,4,0.99,5,1,4,514,514,At Risk
user_871,2025-06-12,27,0.0,19,27,0.0,1,4,3,143,143,Champions
